5401097_G__1	VFB_00063201		
5500068_G__1	VFB_00063202		
5401097_R__4	VFB_00063200		
5900655_G__1	VFB_00063191		
5900654_R__1	VFB_00063190		
5900274_R__2	VFB_00063189		
5900776_R__1	VFB_00063195		
5400876_G__1	VFB_00063194		
5400876_R__2	VFB_00063193		
5900656_R__2	VFB_00063192		
5500699_G__1	VFB_00063184		
5000890_R__1	VFB_00063183		
5500698_G__1	VFB_00063182		
5600108_G__1	VFB_00063188		
5401095_R__1	VFB_00063187		
5001839_R__1	VFB_00063186		
5900151_G__1	VFB_00063185		
5001954_G__3	VFB_00063175		
5900173_R__1	VFB_00063176		
6201522_G__3	VFB_00063177		
5302325_G__1	VFB_00063178		
5701690_R__1	VFB_00063179		
5500897_G__1	VFB_00063180		
5300662_R__1	VFB_00063181		
5302434_G__3	VFB_00063168		
5302435_R__1	VFB_00063169		
5001951_R__4	VFB_00063170		
5001951_G__1	VFB_00063171		
5002689_G__2	VFB_00063172		
5302432_G__1	VFB_00063173		
5302432_G__2	VFB_00063174		
5003882_R__1	VFB_00063161		
5900174_G__1	VFB_00063160		
5003885_R__1	VFB_00063163		
5003882_G__1	VFB_00063162		
5701699_R__1	VFB_00063165		
5302348_R__2	VFB_00063164		
6100549_G__1	VFB_00063167		
5701699_G__1	VFB_00063166		
5300214_R__3	VFB_00063154		
5702253_G__2	VFB_00063153		
5000776_G__1	VFB_00063156		
5300214_G__3	VFB_00063155		
6000124_R__1	VFB_00063158		
6000088_R__4	VFB_00063157		
6000124_G__2	VFB_00063159		
5300641_G__1	VFB_00063006		
5002022_R__3	VFB_00063007		
5300641_R__2	VFB_00063005		
5002023_R__3	VFB_00063010		
5002027_R__1	VFB_00063011		
5901127_G__1	VFB_00063124		
5002022_G__2	VFB_00063008		
5002023_R__1	VFB_00063009		
5800651_G__1	VFB_00063003		
5300641_R__1	VFB_00063004		
5800151_R__3	VFB_00063002		
5801795_R__4	VFB_00063020		
6200222_G__1	VFB_00063114		
5001911_G__1	VFB_00063019		
6200380_R__1	VFB_00063113		
5600334_R__3	VFB_00063116		
5801797_G__2	VFB_00063021		
5002972_R__4	VFB_00063115		
5300755_R__1	VFB_00063110		
5801796_G__5	VFB_00063023		
5401708_G__3	VFB_00063109		
5801796_G__1	VFB_00063022		
5500215_R__3	VFB_00063112		
5801791_G__1	VFB_00063025		
5300755_G__1	VFB_00063111		
5801791_R__4	VFB_00063024		
5003087_G__1	VFB_00063121		
5600648_G__1	VFB_00063013		
5600648_R__1	VFB_00063012		
5002977_G__1	VFB_00063120		
5300754_G__2	VFB_00063123		
5801417_R__6	VFB_00063014		
5300754_G__1	VFB_00063122		
5801799_G__2	VFB_00063016		
5600334_G__1	VFB_00063117		
5001914_R__1	VFB_00063015		
5801798_G__2	VFB_00063018		
6100095_G__2	VFB_00063119		
5801799_G__4	VFB_00063017		
6100095_R__1	VFB_00063118		
5600860_G__1	VFB_00063033		
5701921_G__1	VFB_00063099		
5501481_G__1	VFB_00063034		
5701920_R__1	VFB_00063100		
5002400_G__1	VFB_00063035		
5801960_G__2	VFB_00063036		
5701927_R__1	VFB_00063101		
5300756_R__2	VFB_00063037		
6201364_G__1	VFB_00063095		
5701923_G__1	VFB_00063096		
5300756_G__1	VFB_00063038		
5701922_G__2	VFB_00063097		
6100743_R__4	VFB_00063039		
5701921_R__1	VFB_00063098		
5500219_G__1	VFB_00063106		
5501480_R__1	VFB_00063026		
6201366_R__1	VFB_00063107		
5901282_G__1	VFB_00063001		
5501480_G__1	VFB_00063027		
6201366_G__1	VFB_00063108		
5901282_R__1	VFB_00063000		
5801793_G__4	VFB_00063028		
5801792_R__1	VFB_00063029		
5701926_R__1	VFB_00063102		
5801962_R__1	VFB_00063030		
5701926_G__1	VFB_00063103		
5801962_G__1	VFB_00063031		
5701924_R__1	VFB_00063104		
5701924_G__1	VFB_00063105		
5801962_G__3	VFB_00063032		
5501333_G__3	VFB_00063084		
5501333_R__2	VFB_00063083		
5501332_G__3	VFB_00063082		
5501330_G__1	VFB_00063081		
5501335_G__2	VFB_00063087		
5501334_G__2	VFB_00063086		
5501334_G__1	VFB_00063085		
5401664_R__1	VFB_00063091		
5401665_G__1	VFB_00063090		
5001873_G__1	VFB_00063089		
5501336_G__1	VFB_00063088		
6201364_R__3	VFB_00063094		
5701928_R__1	VFB_00063093		
5701929_R__2	VFB_00063092		
5302947_G__1	VFB_00063069		
5302946_R__2	VFB_00063067		
5302946_G__1	VFB_00063068		
6201689_G__1	VFB_00063072		
5900696_R__2	VFB_00063073		
6201689_R__1	VFB_00063070		
6201689_R__2	VFB_00063071		
5000774_G__1	VFB_00063076		
5900696_G__2	VFB_00063074		
5900697_G__1	VFB_00063075		
5500697_R__2	VFB_00063079		
5500697_G__1	VFB_00063080		
5000775_R__1	VFB_00063077		
5500696_R__1	VFB_00063078		
5500777_R__4	VFB_00063053		
5500776_R__1	VFB_00063055		
5500777_G__1	VFB_00063054		
5500775_G__1	VFB_00063057		
5500776_G__1	VFB_00063056		
5001870_R__1	VFB_00063059		
5500774_G__1	VFB_00063058		
5001870_G__1	VFB_00063060		
5800322_R__1	VFB_00063062		
5001872_R__1	VFB_00063061		
5302943_G__1	VFB_00063064		
5800322_G__1	VFB_00063063		
6201687_R__1	VFB_00063066		
6201686_G__5	VFB_00063065		
5002320_R__1	VFB_00063040		
6200962_G__1	VFB_00063041		
6200962_G__3	VFB_00063042		
6200964_R__1	VFB_00063043		
5901232_R__1	VFB_00063044		
5000627_R__1	VFB_00063045		
5000627_G__1	VFB_00063046		
5001879_G__1	VFB_00063047		
5500773_G__2	VFB_00063048		
5500772_R__1	VFB_00063049		
5500772_G__1	VFB_00063050		
5800456_R__1	VFB_00063051		
5800456_R__3	VFB_00063052		
5800721_R__1	VFB_00062993		
5003169_G__2	VFB_00062992		
5901160_G__4	VFB_00062991		
5301833_G__1	VFB_00062879		
5003126_R__1	VFB_00062997		
5301832_R__1	VFB_00062880		
5003122_R__4	VFB_00062996		
5303834_R__1	VFB_00062995		
5301833_R__1	VFB_00062878		
5300961_G__2	VFB_00062994		
6100351_R__1	VFB_00062986		
6100350_R__1	VFB_00062985		
5003767_G__1	VFB_00062881		
5303699_R__3	VFB_00062882		
6100353_G__1	VFB_00062984		
5901161_G__1	VFB_00062990		
5303698_R__3	VFB_00062883		
5303692_R__2	VFB_00062884		
6200961_R__1	VFB_00062989		
5003432_G__1	VFB_00062988		
6100351_R__2	VFB_00062987		
5300845_G__3	VFB_00062888		
5300845_R__1	VFB_00062887		
5303691_G__1	VFB_00062886		
5303691_R__1	VFB_00062885		
5800561_R__1	VFB_00062891		
6201365_G__6	VFB_00062890		
5300844_R__2	VFB_00062889		
6000165_G__1	VFB_00062895		
5901281_R__1	VFB_00062999		
6000165_R__1	VFB_00062894		
5800560_G__2	VFB_00062893		
5800560_R__4	VFB_00062892		
5901280_R__1	VFB_00062998		
5302804_R__2	VFB_00062898		
5301727_G__1	VFB_00062897		
5302431_R__1	VFB_00062896		
5401045_G__1	VFB_00062899		
5701042_G__1	VFB_00062900		
5801742_R__9	VFB_00062901		
5701047_G__1	VFB_00062902		
5701047_G__2	VFB_00062903		
5800584_R__4	VFB_00062904		
5800584_G__1	VFB_00062905		
5800581_R__2	VFB_00062906		
5800580_R__1	VFB_00062907		
5800580_G__2	VFB_00062908		
5800962_G__2	VFB_00062909		
6000129_R__3	VFB_00062910		
5301830_R__3	VFB_00062911		
5701341_G__1	VFB_00062912		
5400878_G__2	VFB_00062913		
5400870_R__1	VFB_00062914		
5400877_G__1	VFB_00062916		
5400870_G__1	VFB_00062915		
5400875_G__1	VFB_00062918		
5000061_G__1	VFB_00062917		
5400874_R__2	VFB_00062920		
5400874_R__1	VFB_00062919		
5003420_G__1	VFB_00062922		
5301363_R__2	VFB_00062921		
5301344_R__5	VFB_00062923		
5900991_G__1	VFB_00062925		
5900992_R__1	VFB_00062924		
5401080_R__1	VFB_00062927		
6200960_R__1	VFB_00062926		
5401268_R__3	VFB_00062940		
5000186_G__2	VFB_00062939		
5302640_G__1	VFB_00062938		
5302642_G__1	VFB_00062937		
5302643_G__3	VFB_00062936		
5302643_G__2	VFB_00062935		
5302643_R__3	VFB_00062934		
5302644_G__1	VFB_00062933		
5900504_G__1	VFB_00062932		
6200430_G__3	VFB_00062931		
6200430_R__3	VFB_00062930		
5401082_G__1	VFB_00062929		
5401080_G__1	VFB_00062928		
6100581_R__2	VFB_00062953		
5303690_R__1	VFB_00062954		
6100589_G__1	VFB_00062952		
6200697_G__1	VFB_00062950		
6200697_G__4	VFB_00062951		
5301696_R__3	VFB_00062948		
5301696_G__2	VFB_00062949		
5301692_G__1	VFB_00062946		
5301696_R__2	VFB_00062947		
5301692_R__2	VFB_00062945		
5302648_R__1	VFB_00062943		
5301690_G__1	VFB_00062944		
5302649_R__1	VFB_00062941		
5302649_G__1	VFB_00062942		
5002328_G__4	VFB_00062967		
6201360_G__6	VFB_00062966		
5500922_R__1	VFB_00062968		
5000966_R__1	VFB_00062963		
5000967_G__2	VFB_00062962		
5000968_G__4	VFB_00062965		
5000968_R__3	VFB_00062964		
5000967_R__1	VFB_00062960		
5701962_G__1	VFB_00062959		
5000967_R__2	VFB_00062961		
5303153_G__1	VFB_00062875		
6200699_G__1	VFB_00062956		
6200698_G__1	VFB_00062955		
5400445_R__1	VFB_00062876		
5701965_G__1	VFB_00062958		
6100155_R__3	VFB_00062877		
5000960_R__1	VFB_00062957		
6100050_G__1	VFB_00062980		
5800388_G__1	VFB_00062981		
6100354_R__1	VFB_00062982		
6100353_R__2	VFB_00062983		
6201422_G__1	VFB_00062977		
6100057_R__3	VFB_00062978		
6100056_R__2	VFB_00062979		
5900303_R__3	VFB_00062973		
6100055_R__1	VFB_00062974		
6100055_G__1	VFB_00062975		
6201422_R__1	VFB_00062976		
5500927_R__1	VFB_00062969		
5500925_G__1	VFB_00062970		
5500925_G__2	VFB_00062971		
5500258_G__1	VFB_00062972		
5500065_G__1	VFB_00062781		
5600824_G__1	VFB_00062873		
5900176_R__1	VFB_00062782		
5600827_R__2	VFB_00062871		
5900176_G__1	VFB_00062783		
5600824_R__1	VFB_00062872		
5900176_G__2	VFB_00062784		
5900171_R__1	VFB_00062785		
5701227_R__1	VFB_00062874		
5002399_G__2	VFB_00062786		
5900172_R__1	VFB_00062787		
5002043_R__1	VFB_00062774		
5002043_G__1	VFB_00062775		
5500063_G__1	VFB_00062776		
5500062_R__2	VFB_00062777		
5500062_G__1	VFB_00062778		
5900179_G__1	VFB_00062779		
5500066_R__1	VFB_00062780		
5800454_G__1	VFB_00062767		
5300758_R__1	VFB_00062769		
5800454_G__2	VFB_00062768		
5800451_R__1	VFB_00062771		
5300758_R__2	VFB_00062770		
5801086_R__1	VFB_00062773		
5800452_R__1	VFB_00062772		
5300757_G__2	VFB_00062760		
5300757_R__5	VFB_00062759		
5303840_G__2	VFB_00062762		
5300757_G__7	VFB_00062761		
5800455_R__1	VFB_00062764		
5303841_G__1	VFB_00062763		
5800454_R__1	VFB_00062766		
5800455_G__1	VFB_00062765		
5501522_G__1	VFB_00062811		
5000626_R__1	VFB_00062812		
5800384_G__1	VFB_00062809		
5402052_R__2	VFB_00062810		
6201199_R__2	VFB_00062815		
6201198_R__1	VFB_00062813		
6201198_G__1	VFB_00062814		
5801663_R__1	VFB_00062804		
5801664_R__1	VFB_00062805		
5800138_R__1	VFB_00062802		
5303158_G__1	VFB_00062803		
5800384_R__1	VFB_00062807		
5800384_R__2	VFB_00062808		
5801664_G__1	VFB_00062806		
5303154_G__1	VFB_00062798		
5303154_R__1	VFB_00062797		
5303474_G__1	VFB_00062796		
6201629_G__4	VFB_00062795		
5000649_G__1	VFB_00062801		
5000649_R__5	VFB_00062800		
5800137_G__1	VFB_00062799		
6201625_R__1	VFB_00062790		
5900172_G__1	VFB_00062789		
5900172_R__2	VFB_00062788		
6201628_R__1	VFB_00062794		
6201627_R__2	VFB_00062793		
6201627_R__1	VFB_00062792		
6201625_G__1	VFB_00062791		
5000142_R__1	VFB_00062822		
6201197_R__2	VFB_00062820		
5400935_G__1	VFB_00062821		
6201193_G__1	VFB_00062818		
6201196_R__1	VFB_00062819		
6201199_G__2	VFB_00062816		
5500516_G__1	VFB_00062817		
5300277_R__2	VFB_00062750		
6100264_R__1	VFB_00062826		
5900522_R__1	VFB_00062827		
5000140_R__4	VFB_00062825		
5000142_R__3	VFB_00062823		
5000141_R__3	VFB_00062824		
5002216_R__1	VFB_00062834		
5002217_R__1	VFB_00062833		
5401042_R__2	VFB_00062832		
5401040_G__2	VFB_00062831		
5401040_R__2	VFB_00062830		
5900521_R__1	VFB_00062829		
5000475_G__1	VFB_00062828		
6200573_R__1	VFB_00062841		
5601251_G__2	VFB_00062840		
5002218_R__1	VFB_00062839		
5900359_R__4	VFB_00062838		
5002748_R__2	VFB_00062837		
5002748_R__1	VFB_00062836		
6200471_R__1	VFB_00062835		
5300897_R__2	VFB_00062846		
6100747_G__1	VFB_00062758		
5600659_G__1	VFB_00062847		
5600658_G__1	VFB_00062848		
5300977_R__1	VFB_00062756		
5001853_R__1	VFB_00062849		
6100747_R__1	VFB_00062757		
5700975_R__1	VFB_00062754		
6000291_G__1	VFB_00062842		
5700975_G__1	VFB_00062755		
5300583_G__1	VFB_00062843		
5400246_G__1	VFB_00062752		
5600434_G__1	VFB_00062844		
5302556_G__1	VFB_00062753		
5600718_R__1	VFB_00062845		
5002021_R__4	VFB_00062853		
5701574_G__6	VFB_00062751		
5800366_R__1	VFB_00062854		
5800366_G__1	VFB_00062855		
5800365_G__4	VFB_00062856		
5702244_R__3	VFB_00062850		
5702244_G__1	VFB_00062851		
5303369_R__1	VFB_00062852		
5300937_R__1	VFB_00062861		
5300939_G__4	VFB_00062860		
5300936_G__1	VFB_00062863		
5300936_R__1	VFB_00062862		
5002253_G__1	VFB_00062857		
5300939_R__4	VFB_00062859		
5400284_G__1	VFB_00062858		
5600828_G__1	VFB_00062868		
5702242_G__1	VFB_00062867		
5600826_G__2	VFB_00062870		
5600826_G__1	VFB_00062869		
5702246_R__1	VFB_00062865		
5702247_G__2	VFB_00062864		
5701228_R__1	VFB_00062866		
5400204_R__4	VFB_00062659		
5400204_R__3	VFB_00062658		
5400206_R__2	VFB_00062661		
5400205_R__1	VFB_00062660		
5400201_R__2	VFB_00062663		
5400206_G__2	VFB_00062662		
5400201_G__1	VFB_00062664		
5400203_G__2	VFB_00062666		
5400202_G__1	VFB_00062665		
5303475_R__1	VFB_00062668		
5402060_R__1	VFB_00062667		
5302433_G__1	VFB_00062670		
5302433_R__1	VFB_00062669		
5600129_R__1	VFB_00062671		
5302366_G__1	VFB_00062644		
5302368_R__1	VFB_00062645		
6000104_R__1	VFB_00062646		
6000104_G__1	VFB_00062647		
5401264_G__1	VFB_00062648		
5003886_R__1	VFB_00062649		
5701240_R__2	VFB_00062650		
5701240_G__1	VFB_00062651		
5600883_G__4	VFB_00062652		
5303178_R__1	VFB_00062653		
5000183_G__1	VFB_00062654		
5801203_G__1	VFB_00062655		
5801202_G__1	VFB_00062656		
5801202_G__2	VFB_00062657		
6201661_R__1	VFB_00062689		
6201660_G__1	VFB_00062688		
5600337_G__3	VFB_00062687		
5300998_R__1	VFB_00062693		
5401361_G__1	VFB_00062692		
5401361_R__1	VFB_00062691		
6201661_G__1	VFB_00062690		
5600433_G__1	VFB_00062696		
5302820_R__6	VFB_00062695		
5003250_R__1	VFB_00062694		
6200981_R__5	VFB_00062700		
5600338_R__1	VFB_00062699		
6201408_G__1	VFB_00062698		
6201408_R__1	VFB_00062697		
5302188_R__2	VFB_00062674		
5500755_R__6	VFB_00062675		
5600129_G__2	VFB_00062672		
5600128_G__1	VFB_00062673		
5500020_R__1	VFB_00062678		
5600339_R__1	VFB_00062679		
5302185_G__1	VFB_00062676		
5600127_R__1	VFB_00062677		
5701695_R__1	VFB_00062681		
6201668_G__1	VFB_00062682		
5600339_G__1	VFB_00062680		
5700759_R__1	VFB_00062685		
5600337_R__2	VFB_00062686		
6201669_R__1	VFB_00062683		
6201669_G__6	VFB_00062684		
5000954_R__2	VFB_00062726		
5000956_R__2	VFB_00062727		
5000956_R__3	VFB_00062728		
5800281_R__1	VFB_00062722		
5300050_G__2	VFB_00062723		
5301324_G__1	VFB_00062724		
5301327_R__1	VFB_00062725		
5700981_R__1	VFB_00062719		
5700981_G__1	VFB_00062720		
5800280_G__1	VFB_00062721		
5700986_R__1	VFB_00062715		
5700987_G__1	VFB_00062716		
5700982_R__1	VFB_00062717		
5700982_G__2	VFB_00062718		
5501543_R__1	VFB_00062712		
5600432_R__1	VFB_00062714		
5004209_R__1	VFB_00062713		
5301326_R__1	VFB_00062709		
5700508_R__1	VFB_00062708		
5301326_G__1	VFB_00062711		
5301326_R__3	VFB_00062710		
5004206_G__1	VFB_00062705		
5004205_R__1	VFB_00062704		
5700505_R__3	VFB_00062707		
5301984_R__1	VFB_00062706		
5600336_G__1	VFB_00062702		
5600336_R__1	VFB_00062701		
5600335_R__2	VFB_00062703		
5800483_R__2	VFB_00062636		
5800482_G__1	VFB_00062635		
5800957_R__1	VFB_00062634		
5800484_G__1	VFB_00062633		
5300780_R__2	VFB_00062632		
5302691_G__1	VFB_00062631		
6000122_R__2	VFB_00062630		
5300277_R__1	VFB_00062749		
5302366_R__2	VFB_00062643		
5302366_R__1	VFB_00062642		
5302361_R__2	VFB_00062641		
5300276_R__1	VFB_00062747		
5800953_G__2	VFB_00062640		
5300276_G__1	VFB_00062748		
5300272_G__1	VFB_00062745		
5300275_G__1	VFB_00062746		
5800953_R__1	VFB_00062639		
6100145_G__1	VFB_00062638		
5800483_G__4	VFB_00062637		
5300272_R__1	VFB_00062744		
5300271_R__1	VFB_00062743		
5300270_G__1	VFB_00062742		
5000187_R__2	VFB_00062741		
5300279_G__1	VFB_00062740		
5702150_G__1	VFB_00062739		
5900219_R__1	VFB_00062625		
5000459_R__1	VFB_00062738		
5702154_G__1	VFB_00062737		
6100249_G__1	VFB_00062736		
6000125_R__2	VFB_00062628		
6100249_R__2	VFB_00062735		
6000125_G__2	VFB_00062629		
5800176_R__4	VFB_00062626		
6100248_G__1	VFB_00062734		
6100248_R__1	VFB_00062733		
5800174_R__2	VFB_00062627		
6100246_R__1	VFB_00062732		
6100245_G__1	VFB_00062731		
6100245_R__1	VFB_00062730		
5002492_G__1	VFB_00062729		
5900975_R__5	VFB_00062503		
5600087_G__1	VFB_00062502		
5900977_R__1	VFB_00062505		
5900975_G__1	VFB_00062504		
5900970_G__2	VFB_00062506		
6201099_G__2	VFB_00062508		
6201099_G__1	VFB_00062507		
5000958_R__1	VFB_00062510		
5000625_R__2	VFB_00062509		
5400052_G__4	VFB_00062512		
6100247_R__1	VFB_00062511		
6201406_R__4	VFB_00062514		
5801646_G__1	VFB_00062513		
5601230_R__1	VFB_00062515		
5601233_R__1	VFB_00062516		
5601233_G__1	VFB_00062517		
5002568_R__2	VFB_00062518		
5901128_R__2	VFB_00062519		
5002746_G__1	VFB_00062520		
6201329_G__1	VFB_00062521		
5600736_G__3	VFB_00062522		
5700998_R__1	VFB_00062523		
5700992_R__1	VFB_00062524		
5700992_G__1	VFB_00062525		
5301323_G__2	VFB_00062526		
5700718_R__2	VFB_00062527		
6201525_G__7	VFB_00062528		
5003168_R__1	VFB_00062529		
5001114_G__2	VFB_00062530		
5801303_G__1	VFB_00062500		
5700069_G__1	VFB_00062501		
5801082_R__2	VFB_00062563		
6201440_G__1	VFB_00062606		
6201440_R__1	VFB_00062605		
5701360_R__1	VFB_00062565		
6201443_G__1	VFB_00062608		
5001714_R__1	VFB_00062607		
5801082_G__2	VFB_00062564		
5002008_G__1	VFB_00062560		
6000392_G__1	VFB_00062602		
5002006_G__1	VFB_00062559		
6000107_R__1	VFB_00062604		
5002009_G__3	VFB_00062562		
5401497_G__1	VFB_00062603		
5002009_R__1	VFB_00062561		
5002916_G__1	VFB_00062613		
5700542_R__2	VFB_00062570		
6200477_G__2	VFB_00062612		
5300218_G__2	VFB_00062615		
6200906_R__2	VFB_00062572		
5002910_R__1	VFB_00062614		
5700540_R__3	VFB_00062571		
5302430_G__2	VFB_00062567		
5800820_G__1	VFB_00062610		
5302430_G__1	VFB_00062566		
5900362_R__4	VFB_00062609		
6200476_G__1	VFB_00062611		
5901335_G__2	VFB_00062569		
5901335_G__1	VFB_00062568		
5400248_R__5	VFB_00062591		
6100780_R__3	VFB_00062577		
5303363_R__1	VFB_00062592		
6200908_R__1	VFB_00062578		
5303362_R__2	VFB_00062593		
5303362_G__1	VFB_00062594		
5701961_G__1	VFB_00062579		
6200904_R__1	VFB_00062573		
6201381_R__1	VFB_00062587		
6200905_G__2	VFB_00062574		
5302144_G__1	VFB_00062588		
6200902_G__1	VFB_00062575		
5500970_R__2	VFB_00062589		
6200900_G__1	VFB_00062576		
5500970_G__3	VFB_00062590		
5303364_G__1	VFB_00062598		
5000851_R__1	VFB_00062584		
5302148_R__1	VFB_00062585		
5303364_G__2	VFB_00062599		
5500496_R__1	VFB_00062586		
5601085_R__1	VFB_00062600		
6201893_R__1	VFB_00062601		
5900489_R__1	VFB_00062580		
5303361_G__2	VFB_00062595		
5001890_G__1	VFB_00062581		
5303365_R__4	VFB_00062596		
5400051_R__1	VFB_00062582		
5401044_G__2	VFB_00062583		
5303364_R__2	VFB_00062597		
6100072_R__1	VFB_00062537		
6200778_R__1	VFB_00062536		
6100372_R__2	VFB_00062535		
5600086_G__1	VFB_00062534		
5600086_R__1	VFB_00062533		
5301322_G__3	VFB_00062532		
5001113_R__2	VFB_00062531		
5003418_G__1	VFB_00062544		
5003418_R__1	VFB_00062543		
5901148_G__1	VFB_00062542		
6100379_R__1	VFB_00062541		
6100070_G__1	VFB_00062540		
6100070_R__1	VFB_00062539		
6100072_G__1	VFB_00062538		
5003145_G__1	VFB_00062550		
5303403_G__2	VFB_00062621		
5003411_G__1	VFB_00062551		
5000856_R__4	VFB_00062622		
5003146_R__2	VFB_00062548		
5000855_G__1	VFB_00062619		
5003146_G__1	VFB_00062549		
5303403_R__1	VFB_00062620		
5300095_G__1	VFB_00062618		
5300890_G__1	VFB_00062547		
5901104_G__1	VFB_00062616		
5003419_R__1	VFB_00062545		
5300090_G__3	VFB_00062617		
5300890_R__1	VFB_00062546		
5002004_R__2	VFB_00062557		
5002006_R__2	VFB_00062558		
5002002_G__1	VFB_00062555		
5002003_R__2	VFB_00062556		
5500756_R__2	VFB_00062554		
5003412_R__2	VFB_00062552		
6201361_G__4	VFB_00062623		
5003141_G__1	VFB_00062553		
5003512_R__1	VFB_00062624		
5500104_G__1	VFB_00062396		
6201246_R__2	VFB_00062397		
5302803_G__2	VFB_00062398		
5300183_R__7	VFB_00062399		
5003331_R__4	VFB_00062400		
5003333_R__2	VFB_00062401		
5003332_R__3	VFB_00062402		
5000235_R__1	VFB_00062403		
5700778_R__1	VFB_00062389		
5300182_R__3	VFB_00062390		
6200679_R__1	VFB_00062391		
5701940_R__1	VFB_00062392		
5801365_R__1	VFB_00062393		
5303349_G__1	VFB_00062394		
5500104_R__1	VFB_00062395		
5501486_G__1	VFB_00062411		
5501563_R__1	VFB_00062413		
5501487_G__1	VFB_00062412		
5900650_G__3	VFB_00062415		
5400006_G__1	VFB_00062414		
6201450_G__2	VFB_00062417		
6201450_G__1	VFB_00062416		
5000301_R__1	VFB_00062404		
6000245_G__1	VFB_00062406		
6000245_R__3	VFB_00062405		
5600354_R__1	VFB_00062408		
5600352_G__1	VFB_00062407		
5501568_R__1	VFB_00062410		
5501569_G__1	VFB_00062409		
5801546_R__1	VFB_00062477		
5303176_R__1	VFB_00062476		
5301725_G__2	VFB_00062475		
5701024_G__1	VFB_00062481		
5802042_R__1	VFB_00062480		
5801015_G__1	VFB_00062479		
5801016_R__1	VFB_00062478		
5600677_G__1	VFB_00062484		
5600677_R__1	VFB_00062483		
5701020_G__4	VFB_00062482		
6000164_G__1	VFB_00062488		
6000164_R__1	VFB_00062487		
5000641_G__2	VFB_00062486		
5300429_R__1	VFB_00062485		
5000648_R__1	VFB_00062491		
6201643_R__1	VFB_00062385		
6201644_R__3	VFB_00062384		
6201647_R__2	VFB_00062383		
5000647_R__1	VFB_00062489		
5400548_G__4	VFB_00062382		
5000647_G__1	VFB_00062490		
5700779_R__4	VFB_00062388		
5501523_G__3	VFB_00062494		
5600672_G__1	VFB_00062495		
5000648_G__2	VFB_00062492		
5401510_G__1	VFB_00062387		
5600673_R__1	VFB_00062493		
5900651_G__1	VFB_00062386		
5400290_R__3	VFB_00062378		
5400813_G__1	VFB_00062498		
5400812_G__1	VFB_00062499		
5400811_R__1	VFB_00062496		
5400810_R__1	VFB_00062497		
5400548_R__4	VFB_00062381		
5400549_G__2	VFB_00062380		
5701282_R__3	VFB_00062379		
5802040_R__2	VFB_00062457		
5401327_R__1	VFB_00062458		
5600674_R__1	VFB_00062459		
5400001_G__1	VFB_00062453		
6200279_R__2	VFB_00062454		
5400009_G__1	VFB_00062455		
5700208_R__1	VFB_00062456		
6200599_R__1	VFB_00062450		
5000476_R__1	VFB_00062451		
5000476_G__2	VFB_00062452		
5002720_G__1	VFB_00062446		
6100260_G__1	VFB_00062447		
6100260_G__2	VFB_00062448		
5401635_G__4	VFB_00062449		
5301951_G__1	VFB_00062472		
5701634_G__1	VFB_00062471		
5301725_R__2	VFB_00062474		
