domain00064	VFB_00050320		
domain00063	VFB_00050319		
domain00062	VFB_00050318		
domain00061	VFB_00050317		
domain00060	VFB_00050316		
domain00059	VFB_00050315		
domain00058	VFB_00050314		
domain00057	VFB_00050313		
domain00056	VFB_00050312		
domain00055	VFB_00050311		
domain00054	VFB_00050310		
domain00053	VFB_00050309		
domain00052	VFB_00050308		
domain00051	VFB_00050307		
domain00050	VFB_00050306		
domain00001	VFB_00050257		
domain00002	VFB_00050258		
domain00003	VFB_00050259		
domain00004	VFB_00050260		
domain00005	VFB_00050261		
domain00006	VFB_00050262		
domain00007	VFB_00050263		
domain00008	VFB_00050264		
domain00009	VFB_00050265		
domain00010	VFB_00050266		
domain00011	VFB_00050267		
domain00012	VFB_00050268		
domain00013	VFB_00050269		
domain00014	VFB_00050270		
domain00015	VFB_00050271		
domain00016	VFB_00050272		
domain00017	VFB_00050273		
domain00018	VFB_00050274		
domain00019	VFB_00050275		
domain00020	VFB_00050276		
domain00021	VFB_00050277		
domain00022	VFB_00050278		
domain00023	VFB_00050279		
domain00024	VFB_00050280		
domain00025	VFB_00050281		
domain00026	VFB_00050282		
domain00027	VFB_00050283		
domain00028	VFB_00050284		
domain00029	VFB_00050285		
domain00030	VFB_00050286		
domain00031	VFB_00050287		
domain00032	VFB_00050288		
domain00033	VFB_00050289		
domain00034	VFB_00050290		
domain00035	VFB_00050291		
domain00036	VFB_00050292		
domain00037	VFB_00050293		
domain00038	VFB_00050294		
domain00039	VFB_00050295		
domain00040	VFB_00050296		
domain00041	VFB_00050297		
domain00042	VFB_00050298		
domain00043	VFB_00050299		
domain00044	VFB_00050300		
domain00045	VFB_00050301		
domain00046	VFB_00050302		
domain00047	VFB_00050303		
domain00048	VFB_00050304		
domain00049	VFB_00050305		
domain00000	VFB_00049000		
