label	vfbID	sourceName	sourceURI
Figure2_2x6_D-ADxDATB-DBD_JFRC2	VFB_00070000	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_3x6_F-ADxDAT-B-DBD_JFRC2	VFB_00070001	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_7x6_DATR55-ADxDATB-DBD-2_JFRC2	VFB_00070053	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_4x6_R60-ADxDat-B_JFRC2	VFB_00070002	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_5x6_DDCR61-ADxDAT-B-2_JFRC2	VFB_00070004	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_5x6_DDCR61-ADxDAT-B-DBD-1_JFRC2	VFB_00070003	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_8x6_VMAT01-ADxDATB-DBD_JFRC2	VFB_00070005	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_9x6_VMAT02-ADxDAT-B_JFRC2	VFB_00070006	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_10x6_VMAT05-ADxDATB-DBD_JFRC2	VFB_00070052	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_6x1_DAT-B-ADxC-DBD-1_JFRC2	VFB_00070024	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_6x1_DAT-B-ADxC-DBD-2_JFRC2	VFB_00070025	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_2x1_D-AD_C-DBD-1_JFRC2	VFB_00070064	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_3x1_F-ADxcrossC-DBD_JFRC2	VFB_00070063	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_7x1_DATR55-ADxC-DBD_JFRC2	VFB_00070067	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_4x1_DDCR60-ADxC-DBD_JFRC2	VFB_00070065	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_5x1_DDCR61-ADxC-DBD_JFRC2	VFB_00070066	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_8x1_VMAT01-ADxC-DBD_JFRC2	VFB_00070026	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_10x1_VMAT05-ADxC-DBD_JFRC2	VFB_00070062	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_6x2_DATB-ADxD-DBD_JFRC2	VFB_00070070	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_3x2_G-ADxD-DBD-2_JFRC2	VFB_00070068	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_7x2_DATR55-ADxD-DBD_BACKWARDS_JFRC2	VFB_00070071	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_4x2_DDCR60-ADxD-DBD_JFRC2	VFB_00070028	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_5x2_DDCR61-ADxD-DBD-1_JFRC2	VFB_00070069	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_9x2_VMAT02-ADxD-DBD_JFRC2	VFB_00070072	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_10x2_VMAT05-ADxD-DBD_JFRC2	VFB_00070029	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_8x2_VMAT01-ADxD-DBD_JFRC2	VFB_00070027	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_1x3_C-ADxF-DBD_JFRC2	VFB_00070030	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_2x3_D-ADxF-DBD-1_JFRC2	VFB_00070031	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_7x3_DATR55-ADxG-DBD_JFRC2	VFB_00070074	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_4x3_R60-ADxF-DBD_JFRC2	VFB_00070032	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_5x3_DDCR61-ADxF-DBD_JFRC2	VFB_00070033	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_9x3_VMAT02-ADxF-DBD_JFRC2	VFB_00070035	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_9x3_VMAT02-ADxG-DBD_JFRC2	VFB_00070034	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_10x3_VMAT05-ADxF-DBD_JFRC2	VFB_00070073	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_6x7_DATB-ADxDATR55-DBD_JFRC2	VFB_00070013	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_1x7_C-ADxDATR55-DBD_JFRC2	VFB_00070007	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_2x7_D-ADxDATR55-DBD_JFRC2	VFB_00070008	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_3x7_F-ADxDATR55-DBD_JFRC2	VFB_00070009	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_4x7_DDCR60-ADxDATR55-DBD_JFRC2	VFB_00070011	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_4x7_DDCR60-ADxDDCR55-DBD-another_JFRC2	VFB_00070010	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_5x7_DDCR61-ADxDATR55-DBD_JFRC2	VFB_00070012	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_9x7_VMATF02-ADxDATR55-DBD_JFRC2	VFB_00070054	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_8x7_VMAT01-ADxDATR55-DBD_JFRC2	VFB_00070014	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_6x4_DAT-B-ADxDDCR60-DBD_JFRC2	VFB_00070057	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_1x4_C-ADxDDCR60-DBD_JFRC2	VFB_00070015	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_2x4_D-ADxDDC-R60-DBD_JFRC2	VFB_00070056	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
FigureS4_7x4_DATR55-ADxDDCR60-DBD-p2_JFRC2	VFB_00070058	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
Figure2_5x4_DDCR61-ADxDDCR60-DBD_JFRC2	VFB_00070016	Xie2018	http://VirtualFlyBrain.org/reports/Xie2018
