L1EM10119917	VFB_00100847	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10329209	VFB_00100848	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10418395	VFB_00100849	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10459724	VFB_00100850	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10563756	VFB_00100851	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10716081	VFB_00100852	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10728319	VFB_00100853	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10852876	VFB_00100854	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10868478	VFB_00100855	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM10885849	VFB_00100856	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11121241	VFB_00100857	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11291345	VFB_00100858	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11291635	VFB_00100859	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11517137	VFB_00100860	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11734961	VFB_00100861	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11868261	VFB_00100862	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM11874131	VFB_00100863	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM12042431	VFB_00100864	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM12634155	VFB_00100865	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM12824060	VFB_00100866	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM12920746	VFB_00100867	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM12944430	VFB_00100868	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13429046	VFB_00100869	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13535381	VFB_00100870	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13535388	VFB_00100871	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13581831	VFB_00100872	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1367172	VFB_00100719	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13744426	VFB_00100873	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13751195	VFB_00100874	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1377587	VFB_00100720	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM13793213	VFB_00100875	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1395972	VFB_00100721	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1398254	VFB_00100722	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1405494	VFB_00100723	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1406464	VFB_00100724	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1414207	VFB_00100725	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1428272	VFB_00100726	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1429970	VFB_00100727	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM1435467	VFB_00100728	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM14728551	VFB_00100876	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM14795311	VFB_00100877	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15202264	VFB_00100878	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15242800	VFB_00100879	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15506095	VFB_00100880	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15532106	VFB_00100881	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15541945	VFB_00100882	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15541977	VFB_00100883	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15543069	VFB_00100884	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15562138	VFB_00100885	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15564707	VFB_00100886	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15564783	VFB_00100887	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15564808	VFB_00100888	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15572415	VFB_00100889	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15573397	VFB_00100890	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15573451	VFB_00100891	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15574232	VFB_00100892	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15574329	VFB_00100893	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15575328	VFB_00100894	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15769420	VFB_00100895	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15769681	VFB_00100896	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15770033	VFB_00100897	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15770905	VFB_00100898	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
L1EM15995930	VFB_00100899	Schlegel2016	http://virtualflybrain.org/data/Schlegel2016
