label	vfbID	sourceName	sourceURI
5401943_G_F_1_Signal	VFB_00050545		
5401946_G__1_Signal	VFB_00050546		
5401950_G_F_1_Signal	VFB_00050547		
5402046_R_F_2_Signal	VFB_00050548		
5402148_G__1_Signal	VFB_00050549		
5402151_G_F_1_Signal	VFB_00050550		
5402151_R__1_Signal	VFB_00050551		
5500010_G__1_Signal	VFB_00050552		
5500129_G_F_1_Signal	VFB_00050553		
5500174_R_F_1_Signal	VFB_00050554		
5500503_G__1_Signal	VFB_00050555		
5500515_R_F_1_Signal	VFB_00050556		
5500529_R__2_Signal	VFB_00050557		
5500532_G_F_1_Signal	VFB_00050558		
5500533_R__3_Signal	VFB_00050559		
5500684_G_F_1_Signal	VFB_00050560		
5500927_R__1_Signal	VFB_00050561		
5500931_G__1_Signal	VFB_00050562		
5500932_G__4_Signal	VFB_00050563		
5501016_R_F_1_Signal	VFB_00050564		
5501087_G__4_Signal	VFB_00050565		
5501407_G_F_1_Signal	VFB_00050566		
5600061_G_F_1_Signal	VFB_00050567		
5600067_R_F_2_Signal	VFB_00050568		
5600085_G_F_1_Signal	VFB_00050569		
5600109_R_F_1_Signal	VFB_00050570		
5600479_G_F_1_Signal	VFB_00050571		
5600496_G__2_Signal	VFB_00050572		
5600496_R_F_1_Signal	VFB_00050573		
5600498_G__4_Signal	VFB_00050574		
5600499_G_F_1_Signal	VFB_00050575		
5600504_R_F_1_Signal	VFB_00050576		
5600521_G_F_2_Signal	VFB_00050577		
5601021_G__1_Signal	VFB_00050578		
5601021_R__1_Signal	VFB_00050579		
5601099_R__3_Signal	VFB_00050580		
5601103_G__2_Signal	VFB_00050581		
5601169_G_F_1_Signal	VFB_00050582		
5700373_G_F_1_Signal	VFB_00050583		
5700373_R_F_1_Signal	VFB_00050584		
5700375_G__1_Signal	VFB_00050585		
5700376_R__1_Signal	VFB_00050586		
5700508_G_F_3_Signal	VFB_00050587		
5700655_G__1_Signal	VFB_00050588		
5700655_G_F_1_Signal	VFB_00050589		
5700657_G__1_Signal	VFB_00050590		
5700658_G_F_1_Signal	VFB_00050591		
5700660_G_F_1_Signal	VFB_00050592		
5700660_R_F_1_Signal	VFB_00050593		
5700661_G_F_1_Signal	VFB_00050594		
5700661_R_F_1_Signal	VFB_00050595		
5700739_G__1_Signal	VFB_00050596		
5700843_R__1_Signal	VFB_00050597		
5701104_R_F_1_Signal	VFB_00050598		
5701543_G__2_Signal	VFB_00050599		
5701545_G__1_Signal	VFB_00050600		
5701551_G_F_1_Signal	VFB_00050601		
5701557_G__3_Signal	VFB_00050602		
5702258_R_F_1_Signal	VFB_00050603		
5702266_G__2_Signal	VFB_00050604		
5702266_R__3_Signal	VFB_00050605		
5702269_G_F_2_Signal	VFB_00050606		
5800084_R__3_Signal	VFB_00050607		
5800374_R__2_Signal	VFB_00050608		
5800377_R_F_1_Signal	VFB_00050609		
5800893_G_F_1_Signal	VFB_00050610		
5801475_G__1_Signal	VFB_00050611		
5801636_G_F_2_Signal	VFB_00050612		
5801678_R__1_Signal	VFB_00050613		
5801681_G_F_1_Signal	VFB_00050614		
5801683_G__2_Signal	VFB_00050615		
5802071_R__4_Signal	VFB_00050616		
5802130_G_F_1_Signal	VFB_00050617		
5802135_G_F_1_Signal	VFB_00050618		
5900605_R__2_Signal	VFB_00050619		
5900722_R__2_Signal	VFB_00050620		
5900724_G__1_Signal	VFB_00050621		
5900726_R__1_Signal	VFB_00050622		
5900726_R_F_1_Signal	VFB_00050623		
5900727_G__1_Signal	VFB_00050624		
5900727_R_F_1_Signal	VFB_00050625		
5900728_R_F_1_Signal	VFB_00050626		
5900729_R__1_Signal	VFB_00050627		
5900730_R_F_1_Signal	VFB_00050628		
5900731_R_F_1_Signal	VFB_00050629		
5900733_G_F_2_Signal	VFB_00050630		
5900739_R_F_2_Signal	VFB_00050631		
5900740_R__2_Signal	VFB_00050632		
5900748_R__1_Signal	VFB_00050633		
5900749_R_F_5_Signal	VFB_00050634		
5900751_G__1_Signal	VFB_00050635		
5900772_R__1_Signal	VFB_00050636		
5900774_R__1_Signal	VFB_00050637		
5900775_R_F_1_Signal	VFB_00050638		
5900776_R_F_1_Signal	VFB_00050639		
5900777_R_F_1_Signal	VFB_00050640		
5900787_G__1_Signal	VFB_00050641		
5900787_R__1_Signal	VFB_00050642		
5900794_G__1_Signal	VFB_00050643		
5900878_R__3_Signal	VFB_00050644		
5900965_G_F_1_Signal	VFB_00050645		
5900965_R_F_1_Signal	VFB_00050646		
5900992_R_F_1_Signal	VFB_00050647		
5901174_R_F_1_Signal	VFB_00050648		
6000125_G__2_Signal	VFB_00050649		
6000270_R__3_Signal	VFB_00050650		
6100096_G__2_Signal	VFB_00050651		
6100264_R_F_1_Signal	VFB_00050652		
6100497_R_F_2_Signal	VFB_00050653		
6100591_G__1_Signal	VFB_00050654		
6100591_R__1_Signal	VFB_00050655		
6100669_G__1_Signal	VFB_00050656		
6100807_R__2_Signal	VFB_00050657		
6200094_G__1_Signal	VFB_00050658		
6201082_R__1_Signal	VFB_00050659		
6201083_R__1_Signal	VFB_00050660		
6201226_G__2_Signal	VFB_00050661		
6201621_G__1_Signal	VFB_00050662		
6201813_G__1_Signal	VFB_00050663		
6201825_R__3_Signal	VFB_00050664		
6201991_R__1_Signal	VFB_00050665		
