label	vfbid	sourcename	sourceuri
BJD_SS02645-20141231_31_H3-20x-VNC-2244666858366042210	VFB_00063813	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02645
BJD_SS02650-20141015_31_H2-20x-VNC-2287519751750025314	VFB_00063814	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02650
BJD_SS02638-20141015_31_I1-20x-VNC-2287470923122475106	VFB_00063811	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02638
BJD_SS02645-20141015_32_G1-20x-VNC-2358598887238795292	VFB_00063812	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02645
BJD_SS02652-20141015_32_J1-20x-VNC-2358506925076774940	VFB_00063817	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02652
BJD_SS02652-20141015_32_J1-20x-VNC-2358595800277188636	VFB_00063818	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02652
BJD_SS02651-20141015_32_F1-20x-VNC-2287482817501724770	VFB_00063815	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02651
BJD_SS02651-20141015_32_F1-20x-VNC-2287530786154348642	VFB_00063816	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02651
BJD_SS02542-20141231_33_C2-20x-VNC-2410605827401449500	VFB_00063805	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02542
BJD_SS02542-20141231_33_C2-20x-VNC-2410654464064094236	VFB_00063806	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02542
BJD_SS02377-20141216_31_C3-20x-VNC-2410490081392459804	VFB_00063803	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02377
BJD_SS02536-20141216_32_G1-20x-VNC-2410668067668361244	VFB_00063804	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02536
BJD_SS02624-20150407_31_J4-20x-VNC-2410935958548512796	VFB_00063809	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02624
BJD_SS02624-20150407_31_J4-20x-VNC-2410997295811133468	VFB_00063810	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02624
BJD_SS02608-20150407_31_E2-20x-VNC-2410901736999878684	VFB_00063807	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02608
BJD_SS02612-20150407_31_G1-20x-VNC-2410953573383798812	VFB_00063808	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02612
BJD_SS02276-20141209_32_C4-20x-VNC-2410293020676063260	VFB_00063796	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02276
BJD_SS02259-20141209_31_H2-20x-VNC-2410373993153429532	VFB_00063795	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02259
BJD_SS02279-20141209_32_E4-20x-VNC-2410262790792019996	VFB_00063798	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02279
BJD_SS02278-20141209_32_D1-20x-VNC-2410232497431379996	VFB_00063797	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02278
BJD_SS02285-20141216_31_G2-20x-VNC-2410495382594256924	VFB_00063800	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02285
BJD_SS02279-20141209_32_E4-20x-VNC-2410332111979413532	VFB_00063799	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02279
BJD_SS02377-20141216_31_C3-20x-VNC-2410380474120667164	VFB_00063802	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02377
BJD_SS02292-20141216_31_H3-20x-VNC-2410471348414447644	VFB_00063801	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02292
GMR_SS00941-20140611_31_I1-20x-VNC-2284805922188427362	VFB_00063788	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00941
GMR_SS00941-20131211_31_A3-20x-VNC-2358513076233306140	VFB_00063787	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00941
BJD_SS02111-20141209_31_F1-20x-VNC-2410327608949473308	VFB_00063790	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02111
GMR_SS00941-20140611_31_I1-20x-VNC-2284872522467901538	VFB_00063789	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00941
BJD_SS02256-20141209_31_G2-20x-VNC-2410373947607482396	VFB_00063792	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02256
BJD_SS02111-20141209_31_F1-20x-VNC-2410391488065175580	VFB_00063791	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02111
BJD_SS02259-20141209_31_H2-20x-VNC-2410317498709704732	VFB_00063794	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02259
BJD_SS02256-20141209_31_G2-20x-VNC-2410447989349810204	VFB_00063793	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS02256
BJD_SS00865-20141209_31_A2-20x-VNC-2410274421299216412	VFB_00063779	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00865
BJD_SS00865-20141209_31_A2-20x-VNC-2410336383408275484	VFB_00063780	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00865
BJD_SS00898-20141209_31_B2-20x-VNC-2410356349675241500	VFB_00063781	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00898
BJD_SS00923-20150209_32_A3-20x-VNC-2410689555628818460	VFB_00063782	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00923
BJD_SS00923-20150209_32_A3-20x-VNC-2410739461697568796	VFB_00063783	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00923
GMR_SS00937-20140611_31_C2-20x-VNC-2284803426242003042	VFB_00063784	Namiki2018	http://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS00937
