label	vfbid	sourcename	sourceuri
FAFB68697.	VFB_00101194	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB67408.	VFB_00101218	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB56424.	VFB_00101217	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB203840.	VFB_00101220	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB30891.	VFB_00101219	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB22594.	VFB_00101214	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57365.	VFB_00101213	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57385.	VFB_00101216	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB27611.	VFB_00101215	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB186573.	VFB_00101210	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB36108.	VFB_00101209	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57361.	VFB_00101212	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB22906.	VFB_00101211	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB33903.	VFB_00101206	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB755022.	VFB_00101205	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB32214.	VFB_00101208	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB581536.	VFB_00101207	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB21999.	VFB_00101233	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB39682.	VFB_00101234	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB23829.	VFB_00101235	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB37935.	VFB_00101236	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB12874.	VFB_00101229	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB40749.	VFB_00101230	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB45882.	VFB_00101276	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB37513.	VFB_00101275	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB46493.	VFB_00101274	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB3445525.	VFB_00101273	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB3104789.	VFB_00101272	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB9578.	VFB_00101271	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB515387.	VFB_00101270	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB424379.	VFB_00101269	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB30791.	VFB_00101254	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB61773.	VFB_00101253	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57337.	VFB_00101256	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57333.	VFB_00101255	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB27246.	VFB_00101258	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57341.	VFB_00101257	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB38885.	VFB_00101260	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB41308.	VFB_00101259	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57418.	VFB_00101262	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB53631.	VFB_00101261	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB1785034.	VFB_00101264	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57422.	VFB_00101263	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB424295.	VFB_00101266	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB13018.	VFB_00101265	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB205947.	VFB_00101268	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB1746412.	VFB_00101267	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB42927.	VFB_00101237	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB55085.	VFB_00101238	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB57349.	VFB_00101239	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB65465.	VFB_00101240	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB35447.	VFB_00101241	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB39139.	VFB_00101242	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB49865.	VFB_00101243	Zheng2018	http://virtualflybrain.org/data/Zheng2018
