label	vfbid	sourcename	sourceuri
AMMC-B2_	VFB_00030747	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030747
AMMC-B1_	VFB_00030746	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030746
Bb1_	VFB_00030749	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030749
AMMC-D1_	VFB_00030748	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030748
AMMC-A1_	VFB_00030745	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030745
Bi14_	VFB_00030758	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030758
Bi13_	VFB_00030757	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030757
Bi15_	VFB_00030759	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030759
Bi10_	VFB_00030754	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030754
Bi1_	VFB_00030753	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030753
Bi12_	VFB_00030756	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030756
Bi11_	VFB_00030755	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030755
Bb2_	VFB_00030750	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030750
Bb4_	VFB_00030752	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030752
Bb3_	VFB_00030751	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030751
Db1_	VFB_00030769	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030769
Bi9_	VFB_00030768	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030768
Bi6_	VFB_00030765	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030765
Bi5_	VFB_00030764	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030764
Bi8_	VFB_00030767	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030767
Bi7_	VFB_00030766	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030766
Bi2_	VFB_00030761	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030761
Bi16_	VFB_00030760	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030760
Bi4_	VFB_00030763	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030763
Bi3_	VFB_00030762	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030762
Db2_	VFB_00030770	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030770
Di3_	VFB_00030779	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030779
Db6_	VFB_00030776	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030776
Db5_	VFB_00030775	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030775
Di1_	VFB_00030778	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030778
Db7_	VFB_00030777	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030777
Db3b_	VFB_00030772	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030772
Db3a_	VFB_00030771	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030771
Db4_	VFB_00030774	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030774
Db3c_	VFB_00030773	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030773
Di5_	VFB_00030781	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030781
Di4_	VFB_00030780	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030780
Di7_	VFB_00030783	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030783
Di6_	VFB_00030782	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030782
P3b_	VFB_00030785	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030785
GF_	VFB_00030784	Matsuo2016	http://www.virtualflybrain.org/site/stacks/index.htm?id=VFB_00030784
